aoa,cl,cd
0.0,0.3228,0.08333
0.09974993053626008,0.3315209778832061,0.08369174405421805
0.19949986107252016,0.3388248507530711,0.08408827797911136
0.29924979160878024,0.3448395316092184,0.08451753300483947
0.3989997221450403,0.3496929334512716,0.08497744036156185
0.4987496526813004,0.35351296927885417,0.08546593127943802
0.5984995832175605,0.3564275520915896,0.08598093698862747
0.6982495137538205,0.3585645948891014,0.0865203887192897
0.7979994442900806,0.36005201067101317,0.08708221770158421
0.8977493748263408,0.36101771243694825,0.08766435516567053
0.9974993053626008,0.3615896131865302,0.0882647323417081
1.0972492358988608,0.3618956259193827,0.08888128045985648
1.196999166435121,0.36206366363512904,0.08951193075027514
1.296749096971381,0.3622216393333928,0.09015461444312359
1.396499027507641,0.36249746601379745,0.09080726276856134
1.4962489580439011,0.36301905667596657,0.09146780695674785
1.5959988885801613,0.36391432431952364,0.09213417823784267
1.6957488191164214,0.3653111819440921,0.09280430784200527
1.7954987496526815,0.36733754254929557,0.09347612699939517
1.8952486801889414,0.3701213191347575,0.09414756694017187
1.9949986107252016,0.3737904247001013,0.09481655889449486
2.0947485412614615,0.37843094266978045,0.09548209253287118
2.1944984717977216,0.3839344365501145,0.096148079587027
2.2942484023339818,0.39013596896251906,0.0968198614665183
2.393998332870242,0.3968705963761049,0.09750277973657683
2.493748263406502,0.403973375259983,0.09820217596243427
2.593498193942762,0.4112793620832642,0.09892339170932235
2.6932481244790223,0.41862361331505943,0.09967176854247274
2.792998055015282,0.42584118542447946,0.10045264802711722
2.892747985551542,0.43276713488063523,0.10127137172848741
2.9924979160878022,0.43923651815263776,0.10213328121181504
3.0922478466240624,0.44511556378185496,0.10304193808108882
3.1919977771603225,0.4504268632991548,0.10399197543343204
3.2917477076965826,0.4552419318346467,0.10497523277208048
3.391497638232843,0.4596323012849516,0.1059835486428828
3.491247568769103,0.46366950354669073,0.10700876159168761
3.590997499305363,0.4674250705164852,0.10804271016434358
3.6907474298416227,0.4709705340909561,0.10907723290669932
3.790497360377883,0.4743774261667247,0.1101041683646035
3.890247290914143,0.47771727864041175,0.11111535508390476
3.989997221450403,0.4810616234086388,0.1121026316104517
4.089747151986663,0.48447247827638484,0.1130596476615629
4.189497082522923,0.4879603576621669,0.11398985751264587
4.2892470130591835,0.4915184286021935,0.11490001781258716
4.388996943595443,0.4951398449602014,0.11579688771788042
4.488746874131704,0.4988177605999277,0.11668722638501944
4.5884968046679635,0.5025453293851093,0.11757779297049785
4.688246735204224,0.5063157051794834,0.1184753466308094
4.787996665740484,0.5101220418467868,0.11938664652244778
4.8877465962767435,0.5139574932507563,0.1203184518019067
4.987496526813004,0.5178152132551294,0.12127752162567988
5.087246457349264,0.5216893095637585,0.12226954951049211
5.186996387885524,0.5255794659523332,0.12329399932954149
5.286746318421784,0.5294873865314883,0.12434807781750977
5.386496248958045,0.533414778219387,0.12542898857247964
